,Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime,path,date_str,datetime,timestamp
2075,Mon 06:37:15 AM,49.5114,11.7593,← 312°,487.0,560.0,"40,000",,FlightAware ADS-B (EDPG),Arrivals,SVA215,2025-03-24 13:04:30,"49.5114, 11.7593",2025-03-24,2025-03-24 06:37:15,1742798235000
2076,Mon 06:37:45 AM,49.557,11.6811,← 312°,487.0,560.0,"40,000",,FlightAware ADS-B (EDPG),Arrivals,SVA215,2025-03-24 13:04:30,"49.557, 11.6811",2025-03-24,2025-03-24 06:37:45,1742798265000
2077,Mon 06:38:25 AM,49.6149,11.5815,← 312°,486.0,559.0,"40,000",-21,FlightAware ADS-B (EDNF),Arrivals,SVA215,2025-03-24 13:04:30,"49.6149, 11.5815",2025-03-24,2025-03-24 06:38:25,1742798305000
2078,Mon 06:38:55 AM,49.6611,11.5017,← 312°,485.0,558.0,"39,975",-25,FlightAware ADS-B (LEJ / EDDP),Arrivals,SVA215,2025-03-24 13:04:30,"49.6611, 11.5017",2025-03-24,2025-03-24 06:38:55,1742798335000
2079,Mon 06:39:25 AM,49.7049,11.4261,← 312°,484.0,557.0,"39,975",25,FlightAware ADS-B (SZG / LOWS),Arrivals,SVA215,2025-03-24 13:04:30,"49.7049, 11.4261",2025-03-24,2025-03-24 06:39:25,1742798365000
2080,Mon 06:39:55 AM,49.7502,11.3474,← 312°,485.0,558.0,"40,000",,FlightAware ADS-B (ETHL),Arrivals,SVA215,2025-03-24 13:04:30,"49.7502, 11.3474",2025-03-24,2025-03-24 06:39:55,1742798395000
2081,Mon 06:40:25 AM,49.7945,11.27,← 312°,487.0,560.0,"39,975",-25,FlightAware ADS-B (LKPL),Arrivals,SVA215,2025-03-24 13:04:30,"49.7945, 11.27",2025-03-24,2025-03-24 06:40:25,1742798425000
2082,Mon 06:40:55 AM,49.8388,11.1927,← 312°,487.0,560.0,"39,975",25,FlightAware ADS-B (LEJ / EDDP),Arrivals,SVA215,2025-03-24 13:04:30,"49.8388, 11.1927",2025-03-24,2025-03-24 06:40:55,1742798455000
2083,Mon 06:41:25 AM,49.8837,11.1141,← 311°,488.0,562.0,"40,000",25,FlightAware ADS-B (MUC / EDDM),Arrivals,SVA215,2025-03-24 13:04:30,"49.8837, 11.1141",2025-03-24,2025-03-24 06:41:25,1742798485000
2084,Mon 06:41:55 AM,49.9288,11.0347,← 311°,488.0,562.0,"40,000",-25,FlightAware ADS-B (LEJ / EDDP),Arrivals,SVA215,2025-03-24 13:04:30,"49.9288, 11.0347",2025-03-24,2025-03-24 06:41:55,1742798515000
2085,Mon 06:42:25 AM,49.9728,10.957,← 311°,488.0,562.0,"39,975",,FlightAware ADS-B (BWE / EDVE),Arrivals,SVA215,2025-03-24 13:04:30,"49.9728, 10.957",2025-03-24,2025-03-24 06:42:25,1742798545000
2086,Mon 06:42:55 AM,50.0174,10.878,← 311°,487.0,560.0,"40,000",25,FlightAware ADS-B (EDSZ),Arrivals,SVA215,2025-03-24 13:04:30,"50.0174, 10.878",2025-03-24,2025-03-24 06:42:55,1742798575000
2087,Mon 06:43:25 AM,50.0632,10.797,← 311°,488.0,562.0,"40,000",,FlightAware ADS-B (EDND),Arrivals,SVA215,2025-03-24 13:04:30,"50.0632, 10.797",2025-03-24,2025-03-24 06:43:25,1742798605000
2088,Mon 06:43:55 AM,50.1058,10.7209,← 311°,488.0,562.0,"40,000",,FlightAware ADS-B (EDFZ),Arrivals,SVA215,2025-03-24 13:04:30,"50.1058, 10.7209",2025-03-24,2025-03-24 06:43:55,1742798635000
2089,Mon 06:44:25 AM,50.1504,10.6414,← 311°,488.0,562.0,"40,000",,FlightAware ADS-B (BWE / EDVE),Arrivals,SVA215,2025-03-24 13:04:30,"50.1504, 10.6414",2025-03-24,2025-03-24 06:44:25,1742798665000
2090,Mon 06:44:55 AM,50.1949,10.562,← 311°,488.0,562.0,"40,000",,FlightAware ADS-B (FRA / EDDF),Arrivals,SVA215,2025-03-24 13:04:30,"50.1949, 10.562",2025-03-24,2025-03-24 06:44:55,1742798695000
2091,Mon 06:45:25 AM,50.2404,10.48,← 311°,488.0,562.0,"40,000",-25,FlightAware ADS-B (EDQA),Arrivals,SVA215,2025-03-24 13:04:30,"50.2404, 10.48",2025-03-24,2025-03-24 06:45:25,1742798725000
2092,Mon 06:45:55 AM,50.2842,10.4012,← 311°,487.0,560.0,"39,975",,FlightAware ADS-B (ETNW),Arrivals,SVA215,2025-03-24 13:04:30,"50.2842, 10.4012",2025-03-24,2025-03-24 06:45:55,1742798755000
2093,Mon 06:46:25 AM,50.3284,10.3214,← 311°,486.0,559.0,"40,000",,FlightAware ADS-B (EDFB),Arrivals,SVA215,2025-03-24 13:04:30,"50.3284, 10.3214",2025-03-24,2025-03-24 06:46:25,1742798785000
2094,Mon 06:46:55 AM,50.3723,10.2418,← 311°,485.0,558.0,"39,975",,FlightAware ADS-B (EDFB),Arrivals,SVA215,2025-03-24 13:04:30,"50.3723, 10.2418",2025-03-24,2025-03-24 06:46:55,1742798815000
2095,Mon 06:47:14 AM,50.3999,10.1912,← 311°,485.0,558.0,"40,000",,FlightAware ADS-B (LEJ / EDDP),Arrivals,SVA215,2025-03-24 13:04:30,"50.3999, 10.1912",2025-03-24,2025-03-24 06:47:14,1742798834000
2096,Mon 06:47:44 AM,50.4435,10.1114,← 311°,484.0,557.0,"39,975",,FlightAware ADS-B (KSF / EDVK),Arrivals,SVA215,2025-03-24 13:04:30,"50.4435, 10.1114",2025-03-24,2025-03-24 06:47:44,1742798864000
2097,Mon 06:48:14 AM,50.4871,10.0312,← 310°,485.0,558.0,"40,000",31,FlightAware ADS-B (EDEN),Arrivals,SVA215,2025-03-24 13:04:30,"50.4871, 10.0312",2025-03-24,2025-03-24 06:48:14,1742798894000
2098,Mon 06:48:33 AM,50.5121,9.9852,← 310°,486.0,559.0,"40,000",,FlightAware ADS-B (EDMG),Arrivals,SVA215,2025-03-24 13:04:30,"50.5121, 9.9852",2025-03-24,2025-03-24 06:48:33,1742798913000
2099,Mon 06:49:03 AM,50.5564,9.9036,← 311°,488.0,562.0,"40,000",,FlightAware ADS-B (SCN / EDDR),Arrivals,SVA215,2025-03-24 13:04:30,"50.5564, 9.9036",2025-03-24,2025-03-24 06:49:03,1742798943000
2100,Mon 06:49:33 AM,50.6009,9.8213,← 310°,489.0,563.0,"40,000",,FlightAware ADS-B (EDQL),Arrivals,SVA215,2025-03-24 13:04:30,"50.6009, 9.8213",2025-03-24,2025-03-24 06:49:33,1742798973000
2101,Mon 06:50:18 AM,50.6661,9.7001,← 310°,490.0,564.0,"40,000",,FlightAware ADS-B (EDVG),Arrivals,SVA215,2025-03-24 13:04:30,"50.6661, 9.7001",2025-03-24,2025-03-24 06:50:18,1742799018000
2102,Mon 06:50:48 AM,50.7114,9.6152,← 310°,490.0,564.0,"40,000",-25,FlightAware ADS-B (LBC / EDHL),Arrivals,SVA215,2025-03-24 13:04:30,"50.7114, 9.6152",2025-03-24,2025-03-24 06:50:48,1742799048000
2103,Mon 06:51:18 AM,50.7535,9.5363,← 310°,490.0,564.0,"39,975",-25,FlightAware ADS-B (FRA / EDDF),Arrivals,SVA215,2025-03-24 13:04:30,"50.7535, 9.5363",2025-03-24,2025-03-24 06:51:18,1742799078000
2104,Mon 06:51:48 AM,50.7981,9.4526,← 310°,488.0,562.0,"39,975",,FlightAware ADS-B (EDCK),Arrivals,SVA215,2025-03-24 13:04:30,"50.7981, 9.4526",2025-03-24,2025-03-24 06:51:48,1742799108000
2105,Mon 06:52:18 AM,50.8417,9.3707,← 310°,485.0,558.0,"39,975",29,FlightAware ADS-B (EDCO),Arrivals,SVA215,2025-03-24 13:04:30,"50.8417, 9.3707",2025-03-24,2025-03-24 06:52:18,1742799138000
2106,Mon 06:52:39 AM,50.8711,9.3152,← 310°,483.0,556.0,"40,000",,FlightAware ADS-B (CSO / EDBC),Arrivals,SVA215,2025-03-24 13:04:30,"50.8711, 9.3152",2025-03-24,2025-03-24 06:52:39,1742799159000
2107,Mon 06:53:15 AM,50.9243,9.2144,← 310°,479.0,551.0,"39,975",,FlightAware ADS-B (EDXE),Arrivals,SVA215,2025-03-24 13:04:30,"50.9243, 9.2144",2025-03-24,2025-03-24 06:53:15,1742799195000
2108,Mon 06:53:43 AM,50.9646,9.1418,← 312°,477.0,549.0,"40,000",,FlightAware ADS-B (EDLD),Arrivals,SVA215,2025-03-24 13:04:30,"50.9646, 9.1418",2025-03-24,2025-03-24 06:53:43,1742799223000
2109,Mon 06:54:03 AM,50.9937,9.0924,← 314°,475.0,547.0,"39,975",,FlightAware ADS-B (GRQ / EHGG),Arrivals,SVA215,2025-03-24 13:04:30,"50.9937, 9.0924",2025-03-24,2025-03-24 06:54:03,1742799243000
2110,Mon 06:54:39 AM,51.047,9.0038,← 314°,476.0,548.0,"40,000",,FlightAware ADS-B (EDFZ),Arrivals,SVA215,2025-03-24 13:04:30,"51.047, 9.0038",2025-03-24,2025-03-24 06:54:39,1742799279000
2111,Mon 06:55:09 AM,51.0936,8.9258,← 313°,475.0,547.0,"39,975",,FlightAware ADS-B (BER / EDDB),Arrivals,SVA215,2025-03-24 13:04:30,"51.0936, 8.9258",2025-03-24,2025-03-24 06:55:09,1742799309000
2112,Mon 06:55:39 AM,51.1384,8.8507,← 314°,475.0,547.0,"40,000",,FlightAware ADS-B (AAH / EDKA),Arrivals,SVA215,2025-03-24 13:04:30,"51.1384, 8.8507",2025-03-24,2025-03-24 06:55:39,1742799339000
2113,Mon 06:56:07 AM,51.1749,8.7895,← 313°,475.0,547.0,"39,975",,FlightAware ADS-B (LUX / ELLX),Arrivals,SVA215,2025-03-24 13:04:30,"51.1749, 8.7895",2025-03-24,2025-03-24 06:56:07,1742799367000
2114,Mon 06:56:37 AM,51.2256,8.7039,← 313°,476.0,548.0,"40,000",25,FlightAware ADS-B (CGN / EDDK),Arrivals,SVA215,2025-03-24 13:04:30,"51.2256, 8.7039",2025-03-24,2025-03-24 06:56:37,1742799397000
2115,Mon 06:57:07 AM,51.2734,8.6234,← 313°,478.0,550.0,"40,000",-25,FlightAware ADS-B (LEY / EHLE),Arrivals,SVA215,2025-03-24 13:04:30,"51.2734, 8.6234",2025-03-24,2025-03-24 06:57:07,1742799427000
2116,Mon 06:57:37 AM,51.3164,8.5504,← 313°,477.0,549.0,"39,975",,FlightAware ADS-B (EDLS),Arrivals,SVA215,2025-03-24 13:04:30,"51.3164, 8.5504",2025-03-24,2025-03-24 06:57:37,1742799457000
2117,Mon 06:58:07 AM,51.3626,8.4722,← 313°,473.0,544.0,"40,000",25,FlightAware ADS-B (EDVX),Arrivals,SVA215,2025-03-24 13:04:30,"51.3626, 8.4722",2025-03-24,2025-03-24 06:58:07,1742799487000
2118,Mon 06:58:37 AM,51.4071,8.3965,← 313°,473.0,544.0,"40,000",-25,FlightAware ADS-B (RTM / EHRD),Arrivals,SVA215,2025-03-24 13:04:30,"51.4071, 8.3965",2025-03-24,2025-03-24 06:58:37,1742799517000
2119,Mon 06:59:07 AM,51.4511,8.3212,← 313°,473.0,544.0,"39,975",-25,FlightAware ADS-B (GLZ / EHGR),Arrivals,SVA215,2025-03-24 13:04:30,"51.4511, 8.3212",2025-03-24,2025-03-24 06:59:07,1742799547000
2120,Mon 06:59:37 AM,51.4952,8.2455,← 313°,473.0,544.0,"39,975",,FlightAware ADS-B (CGN / EDDK),Arrivals,SVA215,2025-03-24 13:04:30,"51.4952, 8.2455",2025-03-24,2025-03-24 06:59:37,1742799577000
2121,Mon 07:00:07 AM,51.5415,8.1658,← 313°,473.0,544.0,"39,975",,FlightAware ADS-B (DHR / EHKD),Arrivals,SVA215,2025-03-24 13:04:30,"51.5415, 8.1658",2025-03-24,2025-03-24 07:00:07,1742799607000
2122,Mon 07:00:37 AM,51.586,8.0891,← 313°,474.0,545.0,"39,975",,FlightAware ADS-B (HAM / EDDH),Arrivals,SVA215,2025-03-24 13:04:30,"51.586, 8.0891",2025-03-24,2025-03-24 07:00:37,1742799637000
2123,Mon 07:01:11 AM,51.637,8.0008,← 313°,476.0,548.0,"39,975",23,FlightAware ADS-B (MGL / EDLN),Arrivals,SVA215,2025-03-24 13:04:30,"51.637, 8.0008",2025-03-24,2025-03-24 07:01:11,1742799671000
2124,Mon 07:01:41 AM,51.6808,7.9246,← 313°,476.0,548.0,"40,000",,FlightAware ADS-B (HAJ / EDDV),Arrivals,SVA215,2025-03-24 13:04:30,"51.6808, 7.9246",2025-03-24,2025-03-24 07:01:41,1742799701000
2125,Mon 07:02:11 AM,51.7261,7.8458,← 313°,474.0,545.0,"39,975",-229,FlightAware ADS-B (EDKN),Arrivals,SVA215,2025-03-24 13:04:30,"51.7261, 7.8458",2025-03-24,2025-03-24 07:02:11,1742799731000
2126,Mon 07:02:40 AM,51.7697,7.7694,← 314°,472.0,543.0,"39,775","-1,297",FlightAware ADS-B (DUS / EDDL),Arrivals,SVA215,2025-03-24 13:04:30,"51.7697, 7.7694",2025-03-24,2025-03-24 07:02:40,1742799760000
2127,Mon 07:03:10 AM,51.812,7.6951,← 312°,468.0,539.0,"38,700","-2,250",FlightAware ADS-B (EDEN),Arrivals,SVA215,2025-03-24 13:04:30,"51.812, 7.6951",2025-03-24,2025-03-24 07:03:10,1742799790000
2128,Mon 07:03:40 AM,51.856,7.6178,← 312°,461.0,531.0,"37,525","-2,400",FlightAware ADS-B (ERF / EDDE),Arrivals,SVA215,2025-03-24 13:04:30,"51.856, 7.6178",2025-03-24,2025-03-24 07:03:40,1742799820000
2129,Mon 07:04:10 AM,51.9002,7.5397,← 313°,455.0,524.0,"36,300","-2,577",FlightAware ADS-B (ENS / EHTW),Arrivals,SVA215,2025-03-24 13:04:30,"51.9002, 7.5397",2025-03-24,2025-03-24 07:04:10,1742799850000
2130,Mon 07:04:51 AM,51.9577,7.4384,← 312°,456.0,525.0,"34,475","-2,944",FlightAware ADS-B (EHDL),Arrivals,SVA215,2025-03-24 13:04:30,"51.9577, 7.4384",2025-03-24,2025-03-24 07:04:51,1742799891000
2131,Mon 07:05:30 AM,52.0116,7.3428,← 313°,459.0,528.0,"32,375","-3,283",FlightAware ADS-B (DTM / EDLW),Arrivals,SVA215,2025-03-24 13:04:30,"52.0116, 7.3428",2025-03-24,2025-03-24 07:05:30,1742799930000
2132,Mon 07:06:00 AM,52.0545,7.2661,← 312°,442.0,509.0,"30,700","-3,325",FlightAware ADS-B (EDHG),Arrivals,SVA215,2025-03-24 13:04:30,"52.0545, 7.2661",2025-03-24,2025-03-24 07:06:00,1742799960000
2133,Mon 07:06:30 AM,52.093,7.1957,← 311°,409.0,471.0,"29,050","-3,150",FlightAware ADS-B (GRQ / EHGG),Arrivals,SVA215,2025-03-24 13:04:30,"52.093, 7.1957",2025-03-24,2025-03-24 07:06:30,1742799990000
2134,Mon 07:07:00 AM,52.1298,7.1273,← 311°,382.0,440.0,"27,550","-2,325",FlightAware ADS-B (DTM / EDLW),Arrivals,SVA215,2025-03-24 13:04:30,"52.1298, 7.1273",2025-03-24,2025-03-24 07:07:00,1742800020000
2135,Mon 07:07:30 AM,52.1624,7.067,← 311°,359.0,413.0,"26,725","-1,550",FlightAware ADS-B (ENS / EHTW),Arrivals,SVA215,2025-03-24 13:04:30,"52.1624, 7.067",2025-03-24,2025-03-24 07:07:30,1742800050000
2136,Mon 07:08:00 AM,52.195,7.0066,← 311°,359.0,413.0,"26,000","-1,500",FlightAware ADS-B (EDLB),Arrivals,SVA215,2025-03-24 13:04:30,"52.195, 7.0066",2025-03-24,2025-03-24 07:08:00,1742800080000
2137,Mon 07:08:30 AM,52.2283,6.9447,← 311°,356.0,410.0,"25,225","-1,525",FlightAware ADS-B (GRQ / EHGG),Arrivals,SVA215,2025-03-24 13:04:30,"52.2283, 6.9447",2025-03-24,2025-03-24 07:08:30,1742800110000
2138,Mon 07:09:00 AM,52.2608,6.8833,← 311°,352.0,405.0,"24,475","-1,338",FlightAware ADS-B (GRQ / EHGG),Arrivals,SVA215,2025-03-24 13:04:30,"52.2608, 6.8833",2025-03-24,2025-03-24 07:09:00,1742800140000
2139,Mon 07:09:35 AM,52.2958,6.8172,← 314°,342.0,394.0,"23,775","-1,190",FlightAware ADS-B (EDVI),Arrivals,SVA215,2025-03-24 13:04:30,"52.2958, 6.8172",2025-03-24,2025-03-24 07:09:35,1742800175000
2140,Mon 07:09:58 AM,52.3243,6.7786,↖ 324°,332.0,382.0,"23,325","-1,132",FlightAware ADS-B (AMS / EHAM),Arrivals,SVA215,2025-03-24 13:04:30,"52.3243, 6.7786",2025-03-24,2025-03-24 07:09:58,1742800198000
2141,Mon 07:10:28 AM,52.3609,6.7352,↖ 324°,325.0,374.0,"22,775","-1,154",FlightAware ADS-B (ETNN),Arrivals,SVA215,2025-03-24 13:04:30,"52.3609, 6.7352",2025-03-24,2025-03-24 07:10:28,1742800228000
2142,Mon 07:11:16 AM,52.4193,6.6659,↖ 324°,321.0,369.0,"21,825","-1,213",FlightAware ADS-B (NRN / EDLV),Arrivals,SVA215,2025-03-24 13:04:30,"52.4193, 6.6659",2025-03-24,2025-03-24 07:11:16,1742800276000
2143,Mon 07:11:36 AM,52.4441,6.6364,↖ 324°,322.0,371.0,"21,400","-1,244",FlightAware ADS-B (ENS / EHTW),Arrivals,SVA215,2025-03-24 13:04:30,"52.4441, 6.6364",2025-03-24,2025-03-24 07:11:36,1742800296000
2144,Mon 07:11:57 AM,52.4681,6.6083,↖ 324°,321.0,369.0,"20,975","-1,324",FlightAware ADS-B (GRQ / EHGG),Arrivals,SVA215,2025-03-24 13:04:30,"52.4681, 6.6083",2025-03-24,2025-03-24 07:11:57,1742800317000
2145,Mon 07:12:27 AM,52.504,6.5663,↖ 325°,320.0,368.0,"20,275","-1,467",FlightAware ADS-B (ENS / EHTW),Arrivals,SVA215,2025-03-24 13:04:30,"52.504, 6.5663",2025-03-24,2025-03-24 07:12:27,1742800347000
2146,Mon 07:12:43 AM,52.5243,6.5424,↖ 323°,319.0,367.0,"19,850","-1,500",FlightAware ADS-B (GRQ / EHGG),Arrivals,SVA215,2025-03-24 13:04:30,"52.5243, 6.5424",2025-03-24,2025-03-24 07:12:43,1742800363000
2147,Mon 07:13:01 AM,52.5418,6.5118,← 306°,323.0,372.0,"19,425","-1,325",FlightAware ADS-B (LEY / EHLE),Arrivals,SVA215,2025-03-24 13:04:30,"52.5418, 6.5118",2025-03-24,2025-03-24 07:13:01,1742800381000
2148,Mon 07:13:43 AM,52.5767,6.4263,← 303°,316.0,364.0,"18,525","-1,167",FlightAware ADS-B (RTM / EHRD),Arrivals,SVA215,2025-03-24 13:04:30,"52.5767, 6.4263",2025-03-24,2025-03-24 07:13:43,1742800423000
2149,Mon 07:14:13 AM,52.5997,6.3689,← 303°,311.0,358.0,"18,025","-1,050",FlightAware ADS-B (ENS / EHTW),Arrivals,SVA215,2025-03-24 13:04:30,"52.5997, 6.3689",2025-03-24,2025-03-24 07:14:13,1742800453000
2150,Mon 07:14:43 AM,52.6248,6.306,← 303°,309.0,356.0,"17,475","-1,085",FlightAware ADS-B (EHHA),Arrivals,SVA215,2025-03-24 13:04:30,"52.6248, 6.306",2025-03-24,2025-03-24 07:14:43,1742800483000
2151,Mon 07:15:00 AM,52.6358,6.2727,← 291°,314.0,361.0,"17,175","-1,132",FlightAware ADS-B (ENS / EHTW),Arrivals,SVA215,2025-03-24 13:04:30,"52.6358, 6.2727",2025-03-24,2025-03-24 07:15:00,1742800500000
2152,Mon 07:15:40 AM,52.6495,6.1822,← 282°,316.0,364.0,"16,400","-1,205",FlightAware ADS-B (ETWM),Arrivals,SVA215,2025-03-24 13:04:30,"52.6495, 6.1822",2025-03-24,2025-03-24 07:15:40,1742800540000
2153,Mon 07:15:56 AM,52.6548,6.1432,← 283°,314.0,361.0,"16,050","-1,357",FlightAware ADS-B (LEY / EHLE),Arrivals,SVA215,2025-03-24 13:04:30,"52.6548, 6.1432",2025-03-24,2025-03-24 07:15:56,1742800556000
2154,Mon 07:16:22 AM,52.6631,6.0827,← 283°,312.0,359.0,"15,450","-1,408",FlightAware ADS-B (EDLS),Arrivals,SVA215,2025-03-24 13:04:30,"52.6631, 6.0827",2025-03-24,2025-03-24 07:16:22,1742800582000
2155,Mon 07:16:45 AM,52.6671,6.0248,← 268°,314.0,361.0,"14,900","-1,350",FlightAware ADS-B (GRQ / EHGG),Arrivals,SVA215,2025-03-24 13:04:30,"52.6671, 6.0248",2025-03-24,2025-03-24 07:16:45,1742800605000
2156,Mon 07:17:02 AM,52.661,5.9892,← 247°,318.0,366.0,"14,550","-1,179",FlightAware ADS-B (EHTE),Arrivals,SVA215,2025-03-24 13:04:30,"52.661, 5.9892",2025-03-24,2025-03-24 07:17:02,1742800622000
2157,Mon 07:17:41 AM,52.633,5.9094,↙ 240°,312.0,359.0,"13,800","-1,131",FlightAware ADS-B (EHTE),Arrivals,SVA215,2025-03-24 13:04:30,"52.633, 5.9094",2025-03-24,2025-03-24 07:17:41,1742800661000
2158,Mon 07:18:03 AM,52.6164,5.8628,↙ 240°,308.0,354.0,"13,400","-1,183",FlightAware ADS-B (DUS / EDDL),Arrivals,SVA215,2025-03-24 13:04:30,"52.6164, 5.8628",2025-03-24,2025-03-24 07:18:03,1742800683000
2159,Mon 07:18:33 AM,52.595,5.8034,↙ 240°,303.0,349.0,"12,775","-1,350",FlightAware ADS-B (AMS / EHAM),Arrivals,SVA215,2025-03-24 13:04:30,"52.595, 5.8034",2025-03-24,2025-03-24 07:18:33,1742800713000
2160,Mon 07:19:03 AM,52.5742,5.7449,↙ 240°,300.0,345.0,"12,050","-1,450",FlightAware ADS-B (AMS / EHAM),Arrivals,SVA215,2025-03-24 13:04:30,"52.5742, 5.7449",2025-03-24,2025-03-24 07:19:03,1742800743000
2161,Mon 07:19:33 AM,52.5539,5.6879,↙ 239°,291.0,335.0,"11,325","-1,563",FlightAware ADS-B (NRN / EDLV),Arrivals,SVA215,2025-03-24 13:04:30,"52.5539, 5.6879",2025-03-24,2025-03-24 07:19:33,1742800773000
2162,Mon 07:20:14 AM,52.5258,5.6097,↙ 240°,289.0,333.0,"10,200","-1,368",FlightAware ADS-B (AMS / EHAM),Arrivals,SVA215,2025-03-24 13:04:30,"52.5258, 5.6097",2025-03-24,2025-03-24 07:20:14,1742800814000
2163,Mon 07:20:30 AM,52.5142,5.5813,↙ 231°,283.0,326.0,"10,025",-513,FlightAware ADS-B (AMS / EHAM),Arrivals,SVA215,2025-03-24 13:04:30,"52.5142, 5.5813",2025-03-24,2025-03-24 07:20:30,1742800830000
2164,Mon 07:20:52 AM,52.4948,5.5473,↙ 226°,277.0,319.0,"9,875",-424,FlightAware ADS-B (EDLS),Arrivals,SVA215,2025-03-24 13:04:30,"52.4948, 5.5473",2025-03-24,2025-03-24 07:20:52,1742800852000
2165,Mon 07:21:16 AM,52.4727,5.5103,↙ 225°,275.0,316.0,"9,700",-402,FlightAware ADS-B (RTM / EHRD),Arrivals,SVA215,2025-03-24 13:04:30,"52.4727, 5.5103",2025-03-24,2025-03-24 07:21:16,1742800876000
2166,Mon 07:21:33 AM,52.457,5.4842,↙ 225°,273.0,314.0,"9,600",-353,FlightAware ADS-B (EHHV),Arrivals,SVA215,2025-03-24 13:04:30,"52.457, 5.4842",2025-03-24,2025-03-24 07:21:33,1742800893000
2167,Mon 07:21:50 AM,52.443,5.4611,↙ 225°,272.0,313.0,"9,500",-415,FlightAware ADS-B (RTM / EHRD),Arrivals,SVA215,2025-03-24 13:04:30,"52.443, 5.4611",2025-03-24,2025-03-24 07:21:50,1742800910000
2168,Mon 07:22:20 AM,52.4153,5.4156,↙ 225°,271.0,312.0,"9,275",-400,FlightAware ADS-B (EHVB),Arrivals,SVA215,2025-03-24 13:04:30,"52.4153, 5.4156",2025-03-24,2025-03-24 07:22:20,1742800940000
2169,Mon 07:22:50 AM,52.3911,5.3744,↙ 227°,268.0,308.0,"9,100",-390,FlightAware ADS-B (LEY / EHLE),Arrivals,SVA215,2025-03-24 13:04:30,"52.3911, 5.3744",2025-03-24,2025-03-24 07:22:50,1742800970000
2170,Mon 07:23:10 AM,52.3737,5.344,↙ 227°,267.0,307.0,"8,950",-413,FlightAware ADS-B (EHTE),Arrivals,SVA215,2025-03-24 13:04:30,"52.3737, 5.344",2025-03-24,2025-03-24 07:23:10,1742800990000
2171,Mon 07:23:30 AM,52.3565,5.3139,↙ 227°,256.0,295.0,"8,825",-366,FlightAware ADS-B (AMS / EHAM),Arrivals,SVA215,2025-03-24 13:04:30,"52.3565, 5.3139",2025-03-24,2025-03-24 07:23:30,1742801010000
2172,Mon 07:23:51 AM,52.3412,5.2873,↙ 226°,245.0,282.0,"8,700",-353,FlightAware ADS-B (EHHV),Arrivals,SVA215,2025-03-24 13:04:30,"52.3412, 5.2873",2025-03-24,2025-03-24 07:23:51,1742801031000
2173,Mon 07:24:21 AM,52.3167,5.2458,↙ 226°,243.0,280.0,"8,525",-356,FlightAware ADS-B (ENS / EHTW),Arrivals,SVA215,2025-03-24 13:04:30,"52.3167, 5.2458",2025-03-24,2025-03-24 07:24:21,1742801061000
2174,Mon 07:24:50 AM,52.2941,5.2077,↙ 226°,244.0,281.0,"8,350",-381,FlightAware ADS-B (UTC / EHSB),Arrivals,SVA215,2025-03-24 13:04:30,"52.2941, 5.2077",2025-03-24,2025-03-24 07:24:50,1742801090000
2175,Mon 07:25:20 AM,52.27,5.1669,↙ 226°,244.0,281.0,"8,150",-306,FlightAware ADS-B (AMS / EHAM),Arrivals,SVA215,2025-03-24 13:04:30,"52.27, 5.1669",2025-03-24,2025-03-24 07:25:20,1742801120000
2176,Mon 07:25:44 AM,52.2522,5.1372,↙ 226°,241.0,277.0,"8,075",-511,FlightAware ADS-B (AMS / EHAM),Arrivals,SVA215,2025-03-24 13:04:30,"52.2522, 5.1372",2025-03-24,2025-03-24 07:25:44,1742801144000
2177,Mon 07:26:04 AM,52.2367,5.1113,↙ 226°,243.0,280.0,"7,775","-1,300",FlightAware ADS-B (RTM / EHRD),Arrivals,SVA215,2025-03-24 13:04:30,"52.2367, 5.1113",2025-03-24,2025-03-24 07:26:04,1742801164000
2178,Mon 07:26:44 AM,52.2042,5.058,↙ 226°,250.0,288.0,"6,775","-1,500",FlightAware ADS-B (EHSA),Arrivals,SVA215,2025-03-24 13:04:30,"52.2042, 5.058",2025-03-24,2025-03-24 07:26:44,1742801204000
2179,Mon 07:27:05 AM,52.1866,5.0286,↙ 227°,249.0,287.0,"6,250","-1,412",FlightAware ADS-B (EBBL),Arrivals,SVA215,2025-03-24 13:04:30,"52.1866, 5.0286",2025-03-24,2025-03-24 07:27:05,1742801225000
2180,Mon 07:27:35 AM,52.1636,4.9896,↙ 226°,243.0,280.0,"5,575","-1,313",FlightAware ADS-B (EDLC),Arrivals,SVA215,2025-03-24 13:04:30,"52.1636, 4.9896",2025-03-24,2025-03-24 07:27:35,1742801255000
2181,Mon 07:28:01 AM,52.1428,4.9549,↙ 226°,236.0,272.0,"5,025","-1,147",FlightAware ADS-B (EHDB),Arrivals,SVA215,2025-03-24 13:04:30,"52.1428, 4.9549",2025-03-24,2025-03-24 07:28:01,1742801281000
2182,Mon 07:28:26 AM,52.1249,4.9255,↙ 226°,235.0,270.0,"4,600",-982,FlightAware ADS-B (EHDB),Arrivals,SVA215,2025-03-24 13:04:30,"52.1249, 4.9255",2025-03-24,2025-03-24 07:28:26,1742801306000
